Make,ExposureTime,DateOriginal,TimeOriginal,Presence,Amount,Diet,Species,Year,camera,comments
Moultrie,0.033333333,2018:09:03,20:44:14,1,581,Canivorous,Lion,2016,CAM_2,31
Moultrie,0.033333333,2018:09:03,20:44:17,1,629,Canivorous,Lion,2016,CAM_2,32
Moultrie,0.033333333,2018:09:03,20:44:20,1,585,Canivorous,Lion,2016,CAM_2,32
Moultrie,0.033333333,2018:09:03,21:50:31,1,598,Canivorous,Hyena,2016,CAM_2,32
Moultrie,0.033333333,2018:09:03,21:50:34,1,595,Canivorous,Hyena,2016,CAM_2,32
Moultrie,0.033333333,2018:09:03,21:51:08,1,609,Canivorous,Hyena,2016,CAM_2,36
Moultrie,0.033333333,2018:09:03,23:00:14,1,608,Herbivorous,Buffalo,2016,CAM_2,29
Moultrie,0.033333333,2018:09:03,23:00:17,1,609,Herbivorous,Buffalo,2016,CAM_2,27
Moultrie,0.033333333,2018:09:03,23:00:21,1,637,Herbivorous,Buffalo,2016,CAM_2,31
Moultrie,0.041666667,2018:09:03,23:03:01,1,643,Herbivorous,Buffalo,2016,CAM_2,31
Moultrie,0.033333333,2018:09:03,23:03:04,1,654,Herbivorous,Buffalo,2016,CAM_2,31
Moultrie,0.033333333,2018:09:03,23:03:07,1,708,Herbivorous,Buffalo,2016,CAM_2,38
Moultrie,0.033333333,2018:09:03,23:03:24,1,737,Herbivorous,Buffalo,2016,CAM_2,31
Moultrie,0.033333333,2018:09:03,23:03:27,1,733,Herbivorous,Buffalo,2016,CAM_2,28
Moultrie,0.033333333,2018:09:03,23:03:31,1,754,Herbivorous,Buffalo,2016,CAM_2,31
Moultrie,0.033333333,2018:09:03,23:03:52,1,830,Herbivorous,Buffalo,2016,CAM_2,30
Moultrie,0.033333333,2018:09:03,23:03:55,1,898,Herbivorous,Buffalo,2016,CAM_2,34
Moultrie,0.033333333,2018:09:03,23:03:58,1,950,Herbivorous,Buffalo,2016,CAM_2,37
Moultrie,0.033333333,2018:09:03,23:04:25,1,1006,Herbivorous,Buffalo,2016,CAM_2,31
Moultrie,0.033333333,2018:09:03,23:04:28,1,959,Herbivorous,Buffalo,2016,CAM_2,31
Moultrie,0.033333333,2018:09:03,23:04:32,1,951,Herbivorous,Buffalo,2016,CAM_2,39
Moultrie,0.033333333,2018:09:03,23:05:12,1,907,Herbivorous,Buffalo,2016,CAM_2,31
Moultrie,0.033333333,2018:09:03,23:05:15,1,865,Herbivorous,Buffalo,2016,CAM_2,31
Moultrie,0.033333333,2018:09:03,23:05:18,1,859,Herbivorous,Buffalo,2016,CAM_2,35
Moultrie,0.033333333,2018:09:03,23:05:29,1,910,Herbivorous,Buffalo,2016,CAM_2,30
Moultrie,0.05,2018:09:03,23:10:37,1,987,Canivorous,Hyena,2016,CAM_2,31
Moultrie,0.033333333,2018:09:03,23:15:40,1,962,Canivorous,Hyena,2016,CAM_2,36
Moultrie,0.033333333,2018:09:03,23:15:43,1,800,Canivorous,Hyena,2016,CAM_2,32
Moultrie,0.033333333,2018:09:03,23:30:34,1,636,Canivorous,Hyena,2016,CAM_2,31
Moultrie,0.033333333,2018:09:03,23:34:11,1,462,Canivorous,Hyena,2016,CAM_2,32
Moultrie,0.041666667,2018:09:03,23:51:14,1,651,Canivorous,Hyena,2016,CAM_2,32
Moultrie,0.033333333,2018:09:03,23:51:17,1,879,Canivorous,Hyena,2016,CAM_2,31
Moultrie,0.033333333,2018:09:03,23:51:43,1,118,Canivorous,Hyena,2016,CAM_2,33
Moultrie,0.033333333,2018:09:03,23:51:46,1,150,Canivorous,Hyena,2016,CAM_2,38
Moultrie,0.033333333,2018:09:03,23:56:48,1,183,Canivorous,Hyena,2016,CAM_2,31
Moultrie,0.033333333,2018:09:04,1:10:36,1,258,Canivorous,Hyena,2016,CAM_2,32
Moultrie,0.033333333,2018:09:04,1:10:40,1,344,Canivorous,Hyena,2016,CAM_2,36
Moultrie,0.033333333,2018:09:04,1:10:43,1,346,Canivorous,Hyena,2016,CAM_2,36
Moultrie,0.033333333,2018:09:04,2:27:58,1,350,Canivorous,Hyena,2016,CAM_2,33
Moultrie,0.041666667,2018:09:04,4:38:01,1,438,Canivorous,Hyena,2016,CAM_2,36
Moultrie,0.033333333,2018:09:04,4:38:08,1,497,Canivorous,Hyena,2016,CAM_2,31
Moultrie,0.05,2018:09:04,4:40:25,1,613,Herbivorous,Buffalo,2016,CAM_2,30
Moultrie,0.033333333,2018:09:04,4:40:28,1,846,Canivorous,Hyena,2016,CAM_2,37
Moultrie,0.033333333,2018:09:04,4:40:32,1,897,Canivorous,Hyena,2016,CAM_2,31
Moultrie,0.041666667,2018:09:04,21:52:55,1,752,Canivorous,Hyena,2016,CAM_2,32
Moultrie,0.041666667,2018:09:04,21:52:58,1,793,Canivorous,Hyena,2016,CAM_2,34
Moultrie,0.033333333,2018:09:04,22:05:52,1,803,Canivorous,Hyena,2016,CAM_2,36
Moultrie,0.041666667,2018:09:04,22:05:56,1,667,Canivorous,Hyena,2016,CAM_2,31
Moultrie,0.05,2018:09:04,22:21:06,1,833,Canivorous,Hyena,2016,CAM_2,30
Moultrie,0.05,2018:09:04,22:21:10,1,195,Canivorous,Hyena,2016,CAM_2,37
Moultrie,0.033333333,2018:09:04,22:21:26,1,245,Canivorous,Hyena,2016,CAM_2,29
Moultrie,0.05,2018:09:04,22:21:29,1,315,Canivorous,Hyena,2016,CAM_2,29
Moultrie,0.05,2018:09:04,22:21:32,1,514,Canivorous,Hyena,2016,CAM_2,28
Moultrie,0.008333333,2018:09:04,22:26:25,1,639,Canivorous,Hyena,2016,CAM_2,28
Moultrie,0.033333333,2018:09:04,23:25:27,1,728,Canivorous,Hyena,2016,CAM_2,27
Moultrie,0.033333333,2018:09:05,0:30:01,1,602,Canivorous,Hyena,2016,CAM_2,31
Moultrie,0.05,2018:09:05,0:30:04,1,757,Canivorous,Hyena,2016,CAM_2,33
Moultrie,0.05,2018:09:05,0:30:07,1,845,Canivorous,Hyena,2016,CAM_2,37
Moultrie,0.05,2018:09:05,0:55:30,1,980,Canivorous,Hyena,2016,CAM_2,27
Moultrie,0.033333333,2018:09:05,0:55:33,1,182,Canivorous,Hyena,2016,CAM_2,29
Moultrie,0.033333333,2018:09:05,0:55:36,1,192,Canivorous,Hyena,2016,CAM_2,34
Moultrie,0.05,2018:09:05,3:02:47,1,204,Canivorous,Hyena,2016,CAM_2,28
Moultrie,0.033333333,2018:09:05,4:53:41,1,266,Canivorous,Hyena,2016,CAM_2,31
Moultrie,0.033333333,2018:09:05,4:53:44,1,373,Canivorous,Hyena,2016,CAM_2,34
Moultrie,0.041666667,2018:09:05,20:13:15,1,322,Canivorous,Hyena,2016,CAM_2,41
Moultrie,0.041666667,2018:09:05,22:14:03,1,347,Canivorous,Hyena,2016,CAM_2,30
Moultrie,0.041666667,2018:09:05,22:14:06,1,379,Canivorous,Hyena,2016,CAM_2,30
Moultrie,0.05,2018:09:05,23:20:03,1,442,Canivorous,Hyena,2016,CAM_2,35
Moultrie,0.041666667,2018:09:05,23:20:06,1,566,Canivorous,Hyena,2016,CAM_2,39
Moultrie,0.033333333,2018:09:05,23:28:25,1,603,Canivorous,Hyena,2016,CAM_2,29
Moultrie,0.05,2018:09:06,1:27:35,1,656,Canivorous,Hyena,2016,CAM_2,31
Moultrie,0.041666667,2018:09:06,1:27:38,1,640,Canivorous,Hyena,2016,CAM_2,33
Moultrie,0.041666667,2018:09:06,1:27:42,1,467,Canivorous,Hyena,2016,CAM_2,38
Moultrie,0.05,2018:09:06,1:28:01,1,638,Canivorous,Hyena,2016,CAM_2,31
Moultrie,0.041666667,2018:09:06,1:32:29,1,567,Canivorous,Hyena,2016,CAM_2,28
Moultrie,0.041666667,2018:09:06,1:32:33,1,497,Canivorous,Hyena,2016,CAM_2,34
Moultrie,0.033333333,2018:09:06,1:34:07,1,485,Canivorous,Hyena,2016,CAM_2,39
Moultrie,0.033333333,2018:09:06,1:48:06,1,567,Canivorous,Hyena,2016,CAM_2,30
Moultrie,0.041666667,2018:09:06,2:29:52,1,523,Canivorous,Hyena,2016,CAM_2,30
Moultrie,0.041666667,2018:09:06,2:29:56,1,630,Canivorous,Hyena,2016,CAM_2,34
Moultrie,0.05,2018:09:06,4:27:04,1,651,Canivorous,Hyena,2016,CAM_2,36
Moultrie,0.033333333,2018:09:06,4:27:07,1,743,Canivorous,Hyena,2016,CAM_2,32
Moultrie,0.033333333,2018:09:06,4:27:10,1,786,Canivorous,Hyena,2016,CAM_2,34
Moultrie,0.033333333,2018:09:06,4:27:22,1,867,Canivorous,Hyena,2016,CAM_2,38
Moultrie,0.033333333,2018:09:06,4:42:50,1,989,Canivorous,Hyena,2016,CAM_2,31
Moultrie,0.033333333,2018:09:06,20:27:22,1,981,Canivorous,Hyena,2016,CAM_2,31
Moultrie,0.033333333,2018:09:06,20:27:26,1,1028,Canivorous,Hyena,2016,CAM_2,36
Moultrie,0.033333333,2018:09:06,21:47:40,1,944,Canivorous,Hyena,2016,CAM_2,31
Moultrie,0.033333333,2018:09:06,21:47:43,1,952,Canivorous,Hyena,2016,CAM_2,33
Moultrie,0.033333333,2018:09:06,22:38:28,1,769,Canivorous,Hyena,2016,CAM_2,28
Moultrie,0.033333333,2018:09:06,22:38:31,1,897,Canivorous,Hyena,2016,CAM_2,32
Moultrie,0.033333333,2018:09:06,22:38:34,1,997,Canivorous,Hyena,2016,CAM_2,35
Moultrie,0.033333333,2018:09:06,22:38:58,1,916,Canivorous,Hyena,2016,CAM_2,30
Moultrie,0.033333333,2018:09:06,23:13:49,1,948,Canivorous,Hyena,2016,CAM_2,32
Moultrie,0.033333333,2018:09:06,23:13:52,1,81,Canivorous,Hyena,2016,CAM_2,40
Moultrie,0.033333333,2018:09:06,23:13:55,1,81,Canivorous,Hyena,2016,CAM_2,32
Moultrie,0.033333333,2018:09:06,23:26:05,1,76,Canivorous,Hyena,2016,CAM_2,31
Moultrie,0.033333333,2018:09:06,23:26:08,1,102,Canivorous,Hyena,2016,CAM_2,32
Moultrie,0.033333333,2018:09:06,23:26:12,1,148,Canivorous,Hyena,2016,CAM_2,31
Moultrie,0.033333333,2018:09:06,23:28:08,1,132,Canivorous,Hyena,2016,CAM_2,34
Moultrie,0.033333333,2018:09:06,23:38:44,1,138,Canivorous,Hyena,2016,CAM_2,39
Moultrie,0.033333333,2018:09:06,23:38:48,1,138,Canivorous,Hyena,2016,CAM_2,30
Moultrie,0.033333333,2018:09:06,23:38:51,1,154,Canivorous,Hyena,2016,CAM_2,32
Moultrie,0.033333333,2018:09:06,23:39:24,1,171,Canivorous,Hyena,2016,CAM_2,37
Moultrie,0.033333333,2018:09:06,23:39:28,1,186,Canivorous,Hyena,2016,CAM_2,32
Moultrie,0.033333333,2018:09:06,23:39:38,1,182,Canivorous,Hyena,2016,CAM_2,31
Moultrie,0.033333333,2018:09:06,23:39:41,1,180,Canivorous,Hyena,2016,CAM_2,39
Moultrie,0.033333333,2018:09:06,23:39:45,1,182,Canivorous,Hyena,2016,CAM_2,31
Moultrie,0.033333333,2018:09:06,23:39:52,1,181,Canivorous,Hyena,2016,CAM_2,30
Moultrie,0.033333333,2018:09:06,23:39:55,1,183,Canivorous,Hyena,2016,CAM_2,33
Moultrie,0.033333333,2018:09:06,23:39:58,1,155,Canivorous,Hyena,2016,CAM_2,28
Moultrie,0.008333333,2018:09:06,23:50:44,1,145,Herbivorous,Warthog,2016,CAM_2,30
Moultrie,0.033333333,2018:09:06,23:50:47,1,141,Herbivorous,Warthog,2016,CAM_2,31
Moultrie,0.033333333,2018:09:06,23:52:52,1,150,Canivorous,Hyena,2016,CAM_2,38
Moultrie,0.033333333,2018:09:07,0:10:03,1,155,Canivorous,Hyena,2016,CAM_2,29
Moultrie,0.033333333,2018:09:07,0:10:05,1,164,Canivorous,Hyena,2016,CAM_2,33
Moultrie,0.033333333,2018:09:07,0:10:09,1,179,Canivorous,Hyena,2016,CAM_2,38
Moultrie,0.033333333,2018:09:07,0:10:43,1,193,Canivorous,Hyena,2016,CAM_2,30
Moultrie,0.033333333,2018:09:07,0:11:01,1,209,Canivorous,Hyena,2016,CAM_2,29
Moultrie,0.033333333,2018:09:07,0:11:05,1,224,Canivorous,Hyena,2016,CAM_2,31
Moultrie,0.033333333,2018:09:07,0:44:34,1,239,Canivorous,Leopard,2016,CAM_2,31
Moultrie,0.033333333,2018:09:07,0:44:37,1,249,Canivorous,Leopard,2016,CAM_2,30
Moultrie,0.033333333,2018:09:07,0:44:40,1,153,Canivorous,Leopard,2016,CAM_2,33
Moultrie,0.033333333,2018:09:07,0:45:46,1,154,Canivorous,Leopard,2016,CAM_2,42
Moultrie,0.033333333,2018:09:07,0:45:49,1,186,Canivorous,Leopard,2016,CAM_2,30
Moultrie,0.033333333,2018:09:07,0:45:52,1,209,Canivorous,Leopard,2016,CAM_2,28
Moultrie,0.033333333,2018:09:07,0:46:03,1,258,Canivorous,Leopard,2016,CAM_2,30
Moultrie,0.033333333,2018:09:07,2:18:27,1,224,Canivorous,Hyena,2016,CAM_2,29
Moultrie,0.033333333,2018:09:07,2:18:30,1,248,Canivorous,Hyena,2016,CAM_2,30
Moultrie,0.033333333,2018:09:07,2:18:33,1,289,Canivorous,Hyena,2016,CAM_2,26
Moultrie,0.033333333,2018:09:07,2:18:44,1,334,Canivorous,Hyena,2016,CAM_2,29
Moultrie,0.033333333,2018:09:07,2:18:47,1,413,Canivorous,Hyena,2016,CAM_2,30
Moultrie,0.033333333,2018:09:07,2:18:50,1,558,Canivorous,Hyena,2016,CAM_2,30
Moultrie,0.033333333,2018:09:07,2:18:52,1,710,Canivorous,Hyena,2016,CAM_2,30
Moultrie,0.033333333,2018:09:07,2:18:55,1,883,Canivorous,Hyena,2016,CAM_2,31
Moultrie,0.033333333,2018:09:07,2:18:59,1,68,Canivorous,Hyena,2016,CAM_2,31
Moultrie,0.033333333,2018:09:07,2:19:12,1,68,Canivorous,Hyena,2016,CAM_2,31
Moultrie,0.033333333,2018:09:07,2:19:15,1,66,Canivorous,Hyena,2016,CAM_2,31
Moultrie,0.033333333,2018:09:07,2:19:18,1,83,Canivorous,Hyena,2016,CAM_2,31
Moultrie,0.033333333,2018:09:07,2:19:35,1,92,Canivorous,Hyena,2016,CAM_2,31
Moultrie,0.033333333,2018:09:07,3:18:10,1,108,Canivorous,Hyena,2016,CAM_2,31
Moultrie,0.033333333,2018:09:07,3:18:13,1,116,Canivorous,Hyena,2016,CAM_2,32
Moultrie,0.033333333,2018:09:07,3:40:23,1,135,Canivorous,Hyena,2016,CAM_2,32
Moultrie,0.033333333,2018:09:07,3:40:26,1,148,Canivorous,Hyena,2016,CAM_2,32
Moultrie,0.033333333,2018:09:07,3:40:29,1,189,Canivorous,Hyena,2016,CAM_2,32
Moultrie,0.033333333,2018:09:07,3:40:55,1,223,Canivorous,Hyena,2016,CAM_2,36
Moultrie,0.05,2018:09:07,4:21:49,1,222,Canivorous,Hyena,2016,CAM_2,29
Moultrie,0.033333333,2018:09:07,4:21:52,1,227,Canivorous,Hyena,2016,CAM_2,27
Moultrie,0.033333333,2018:09:07,4:21:55,1,233,Canivorous,Hyena,2016,CAM_2,31
Moultrie,0.033333333,2018:09:07,4:23:13,1,206,Canivorous,Hyena,2016,CAM_2,29
Moultrie,0.033333333,2018:09:07,5:52:44,1,234,Herbivorous,Buffalo,2016,CAM_2,28
Moultrie,0.033333333,2018:09:07,5:52:47,1,242,Herbivorous,Buffalo,2016,CAM_2,35
Moultrie,0.033333333,2018:09:07,5:52:50,1,222,Herbivorous,Buffalo,2016,CAM_2,41
Moultrie,0.033333333,2018:09:07,5:56:15,1,203,Herbivorous,Buffalo,2016,CAM_2,28
Moultrie,0.033333333,2018:09:07,5:56:18,1,208,Herbivorous,Buffalo,2016,CAM_2,31
Moultrie,0.033333333,2018:09:07,5:56:21,1,205,Herbivorous,Buffalo,2016,CAM_2,27
Moultrie,0.033333333,2018:09:07,5:56:58,1,207,Herbivorous,Buffalo,2016,CAM_2,29
Moultrie,0.033333333,2018:09:07,5:57:01,1,187,Herbivorous,Buffalo,2016,CAM_2,31
Moultrie,0.033333333,2018:09:07,5:57:04,1,174,Herbivorous,Buffalo,2016,CAM_2,35
Moultrie,0.033333333,2018:09:07,5:58:01,1,189,Herbivorous,Buffalo,2016,CAM_2,30
Moultrie,0.033333333,2018:09:07,5:58:04,1,167,Herbivorous,Buffalo,2016,CAM_2,28
Moultrie,0.033333333,2018:09:07,5:58:07,1,144,Herbivorous,Buffalo,2016,CAM_2,26
Moultrie,0.076923077,2019:02:28,23:30:55,1,162,Herbivorous,Elephant,2016,CAM_2,29
Moultrie,0.076923077,2019:02:28,23:30:55,1,147,Herbivorous,Elephant,2016,CAM_2,36
Moultrie,0.076923077,2019:02:28,23:30:55,1,129,Herbivorous,Elephant,2016,CAM_2,27
Moultrie,0.111111111,2019:02:28,23:30:58,1,114,Herbivorous,Elephant,2016,CAM_2,28
Moultrie,0.111111111,2019:02:28,23:30:58,1,101,Herbivorous,Elephant,2016,CAM_2,35
Moultrie,0.111111111,2019:02:28,23:30:59,1,93,Herbivorous,Elephant,2016,CAM_2,29
Moultrie,0.066666667,2019:02:28,23:31:07,1,85,Herbivorous,Elephant,2016,CAM_2,27
Moultrie,0.066666667,2019:02:28,23:31:08,1,93,Herbivorous,Elephant,2016,CAM_2,28
Moultrie,0.083333333,2019:03:13,4:20:43,1,149,Herbivorous,Impala,2016,CAM_2,28
Moultrie,0.083333333,2019:03:13,4:20:56,1,165,Herbivorous,Impala,2016,CAM_2,34
Moultrie,0.000448029,2019:03:13,10:46:17,1,170,Herbivorous,Hartebeest,2016,CAM_2,35
Moultrie,0.000448029,2019:03:13,10:46:17,1,194,Herbivorous,Hartebeest,2016,CAM_2,28
Moultrie,0.000448029,2019:03:13,10:46:17,1,202,Herbivorous,Hartebeest,2016,CAM_2,29
Moultrie,0.000448029,2019:03:13,10:46:27,1,221,Herbivorous,Hartebeest,2016,CAM_2,27
Moultrie,0.000448029,2019:03:13,10:46:28,1,262,Herbivorous,Hartebeest,2016,CAM_2,30
Moultrie,0.000448029,2019:03:13,10:46:28,1,283,Herbivorous,Hartebeest,2016,CAM_2,36
Moultrie,0.001165501,2019:03:13,10:47:01,1,280,Herbivorous,Hartebeest,2016,CAM_2,26
Moultrie,0.001165501,2019:03:13,10:47:01,1,288,Herbivorous,Hartebeest,2016,CAM_2,29
Moultrie,0.001165501,2019:03:13,10:47:02,1,290,Herbivorous,Hartebeest,2016,CAM_2,30
Moultrie,0.001165501,2019:03:13,10:47:06,1,286,Herbivorous,Hartebeest,2016,CAM_2,30
Moultrie,0.001165501,2019:03:13,10:47:06,1,296,Herbivorous,Hartebeest,2016,CAM_2,30
Moultrie,0.001165501,2019:03:13,10:47:06,1,289,Herbivorous,Hartebeest,2016,CAM_2,31
Moultrie,0.001165501,2019:03:13,10:47:09,1,284,Herbivorous,Hartebeest,2016,CAM_2,31
Moultrie,0.001165501,2019:03:13,10:47:09,1,297,Herbivorous,Hartebeest,2016,CAM_2,31
Moultrie,0.001165501,2019:03:13,10:47:09,1,312,Herbivorous,Hartebeest,2016,CAM_2,31
Moultrie,0.000448029,2019:03:13,10:48:51,1,155,Herbivorous,Hartebeest,2016,CAM_2,31
Moultrie,0.000448029,2019:03:13,10:48:51,1,167,Herbivorous,Hartebeest,2016,CAM_2,31
Moultrie,0.000448029,2019:03:13,10:48:51,1,192,Herbivorous,Hartebeest,2016,CAM_2,31
Moultrie,0.000537634,2019:03:13,10:52:32,1,248,Herbivorous,Hartebeest,2016,CAM_2,32
Moultrie,0.000537634,2019:03:13,10:52:33,1,272,Herbivorous,Hartebeest,2016,CAM_2,32
Moultrie,0.000537634,2019:03:13,10:52:33,1,410,Herbivorous,Hartebeest,2016,CAM_2,32
Moultrie,0.000627353,2019:03:13,10:52:47,1,392,Herbivorous,Hartebeest,2016,CAM_2,32
Moultrie,0.000627353,2019:03:13,10:52:47,1,420,Herbivorous,Hartebeest,2016,CAM_2,36
Moultrie,0.000627353,2019:03:13,10:52:47,1,528,Herbivorous,Hartebeest,2016,CAM_2,29
Moultrie,0.000537634,2019:03:13,10:52:57,1,683,Herbivorous,Hartebeest,2016,CAM_2,27
Moultrie,0.000537634,2019:03:13,10:52:57,1,792,Herbivorous,Hartebeest,2016,CAM_2,31
Moultrie,0.000537634,2019:03:13,10:52:58,1,710,Herbivorous,Hartebeest,2016,CAM_2,31
Moultrie,0.001254705,2019:03:13,10:53:20,1,650,Herbivorous,Hartebeest,2016,CAM_2,31
Moultrie,0.001254705,2019:03:13,10:53:21,1,653,Herbivorous,Hartebeest,2016,CAM_2,38
Moultrie,0.001254705,2019:03:13,10:53:21,1,612,Herbivorous,Hartebeest,2016,CAM_2,31
Moultrie,0.001254705,2019:03:13,10:53:37,1,632,Herbivorous,Hartebeest,2016,CAM_2,28
Moultrie,0.001254705,2019:03:13,10:53:38,1,874,Herbivorous,Hartebeest,2016,CAM_2,31
Moultrie,0.001254705,2019:03:13,10:53:38,1,973,Herbivorous,Hartebeest,2016,CAM_2,30
Moultrie,0.000627353,2019:03:13,10:54:32,1,876,Herbivorous,Hartebeest,2016,CAM_2,34
Moultrie,0.000627353,2019:03:13,10:54:33,1,868,Herbivorous,Hartebeest,2016,CAM_2,37
Moultrie,0.000627353,2019:03:13,10:54:33,1,882,Herbivorous,Hartebeest,2016,CAM_2,31
Moultrie,0.001344086,2019:03:13,10:54:57,1,787,Herbivorous,Hartebeest,2016,CAM_2,31
Moultrie,0.001344086,2019:03:13,10:54:57,1,834,Herbivorous,Hartebeest,2016,CAM_2,39
Moultrie,0.001344086,2019:03:13,10:54:57,1,911,Herbivorous,Hartebeest,2016,CAM_2,31
Moultrie,0.001344086,2019:03:13,10:55:38,1,204,Herbivorous,Hartebeest,2016,CAM_2,31
Moultrie,0.001344086,2019:03:13,10:55:38,1,219,Herbivorous,Hartebeest,2016,CAM_2,35
Moultrie,0.001344086,2019:03:13,10:55:38,1,257,Herbivorous,Hartebeest,2016,CAM_2,30
Moultrie,0.058823529,2019:04:10,6:11:36,1,323,Herbivorous,Hartebeest,2016,CAM_2,31
Moultrie,0.058823529,2019:04:10,6:11:37,1,385,Herbivorous,Hartebeest,2016,CAM_2,36
Moultrie,0.058823529,2019:04:10,6:11:37,1,435,Herbivorous,Hartebeest,2016,CAM_2,32
Moultrie,0.000627353,2019:04:11,9:17:22,1,434,Herbivorous,Elephant,2016,CAM_2,31
Moultrie,0.000627353,2019:04:11,9:17:23,1,425,Herbivorous,Elephant,2016,CAM_2,32
Moultrie,0.000627353,2019:04:11,9:17:23,1,510,Herbivorous,Elephant,2016,CAM_2,32
Moultrie,0.000986193,2019:04:11,9:17:26,1,667,Herbivorous,Elephant,2016,CAM_2,31
Moultrie,0.000986193,2019:04:11,9:17:26,1,918,Herbivorous,Elephant,2016,CAM_2,33
Moultrie,0.000986193,2019:04:11,9:17:26,1,900,Herbivorous,Elephant,2016,CAM_2,38
Moultrie,0.05,2019:05:31,22:15:13,1,925,Herbivorous,Hartebeest,2016,CAM_2,31
Moultrie,0.05,2019:05:31,22:15:13,1,933,Herbivorous,Hartebeest,2016,CAM_2,32
Moultrie,0.05,2019:05:31,22:31:19,1,663,Herbivorous,Hartebeest,2016,CAM_2,36
Moultrie,0.05,2019:05:31,22:31:20,1,520,Herbivorous,Hartebeest,2016,CAM_2,36
Moultrie,0.05,2019:05:31,22:31:20,1,578,Herbivorous,Hartebeest,2016,CAM_2,33
Moultrie,0.033333333,2019:05:31,22:31:43,1,639,Herbivorous,Hartebeest,2016,CAM_2,36
Moultrie,0.033333333,2019:05:31,22:31:44,1,578,Herbivorous,Hartebeest,2016,CAM_2,31
Moultrie,0.033333333,2019:05:31,22:31:44,1,612,Herbivorous,Hartebeest,2016,CAM_2,30
Moultrie,0.001254705,2019:06:05,16:29:32,1,817,Herbivorous,Impala,2016,CAM_2,37
Moultrie,0.001254705,2019:06:05,16:29:33,1,657,Herbivorous,Impala,2016,CAM_2,31
Moultrie,0.001254705,2019:06:05,16:29:33,1,719,Herbivorous,Impala,2016,CAM_2,32
Moultrie,0.001165501,2019:06:05,16:29:36,1,830,Herbivorous,Impala,2016,CAM_2,34
Moultrie,0.001165501,2019:06:05,16:29:36,1,978,Herbivorous,Impala,2016,CAM_2,36
Moultrie,0.001165501,2019:06:05,16:29:36,1,236,Herbivorous,Impala,2016,CAM_2,31
Moultrie,0.001254705,2019:06:05,16:30:43,1,256,Herbivorous,Impala,2016,CAM_2,30
Moultrie,0.001254705,2019:06:05,16:30:43,1,276,Herbivorous,Impala,2016,CAM_2,37
Moultrie,0.001254705,2019:06:05,16:30:44,1,343,Herbivorous,Impala,2016,CAM_2,29
Moultrie,0.033333333,2019:01:15,20:18:57,1,407,Herbivorous,Hippopotamus,2016,CAM_3,29
Moultrie,0.033333333,2019:01:15,20:19:00,1,421,Herbivorous,Hippopotamus,2016,CAM_3,28
Moultrie,0.033333333,2019:01:15,20:19:21,1,383,Herbivorous,Hippopotamus,2016,CAM_3,28
Moultrie,0.033333333,2019:01:15,20:21:00,1,474,Herbivorous,Hippopotamus,2016,CAM_3,27
Moultrie,0.033333333,2019:01:15,20:21:04,1,664,Herbivorous,Hippopotamus,2016,CAM_3,31
Moultrie,0.033333333,2019:01:15,20:21:07,1,626,Herbivorous,Hippopotamus,2016,CAM_3,33
Moultrie,0.033333333,2019:01:15,20:21:10,1,574,Herbivorous,Hippopotamus,2016,CAM_3,37
Moultrie,0.033333333,2019:01:15,20:21:20,1,490,Herbivorous,Hippopotamus,2016,CAM_3,27
Moultrie,0.033333333,2019:01:15,20:21:24,1,473,Herbivorous,Hippopotamus,2016,CAM_3,29
Moultrie,0.033333333,2019:01:17,1:35:51,1,392,Omnivorous,Helmeted Guineafowl,2016,CAM_3,34
Moultrie,0.033333333,2019:01:17,3:03:09,1,278,Omnivorous,Helmeted Guineafowl,2016,CAM_3,28
Moultrie,0.033333333,2019:01:17,5:05:25,1,195,Omnivorous,Helmeted Guineafowl,2016,CAM_3,31
Moultrie,0.008333333,2019:01:22,8:01:06,1,317,Herbivorous,Hippopotamus,2016,CAM_3,34
Moultrie,0.033333333,2019:01:24,2:05:23,1,245,Canivorous,Cheetah,2016,CAM_3,41
Moultrie,0.003937008,2019:01:24,12:47:39,1,238,Herbivorous,Hippopotamus,2016,CAM_3,30
Moultrie,0.004739336,2019:01:24,14:33:25,1,384,Herbivorous,Hippopotamus,2016,CAM_3,30
Moultrie,0.033333333,2019:01:24,22:03:42,1,383,Omnivorous,Helmeted Guineafowl,2016,CAM_3,35
Moultrie,0.000806452,2019:01:25,15:16:51,1,350,Herbivorous,Hippopotamus,2016,CAM_3,39
Moultrie,0.000896057,2019:01:25,15:17:02,1,310,Herbivorous,Hippopotamus,2016,CAM_3,29
Moultrie,0.033333333,2019:01:26,7:03:06,1,403,Omnivorous,Monkey,2016,CAM_3,31
Moultrie,0.033333333,2019:01:26,7:08:48,1,195,Omnivorous,Monkey,2016,CAM_3,33
Moultrie,0.002506266,2019:01:26,15:09:30,1,179,Herbivorous,Hippopotamus,2016,CAM_3,38
Moultrie,0.033333333,2019:01:26,18:19:13,1,179,Herbivorous,Hippopotamus,2016,CAM_3,31
Moultrie,0.008333333,2019:01:26,18:19:18,1,200,Herbivorous,Hippopotamus,2016,CAM_3,28
Moultrie,0.008333333,2019:01:26,18:19:22,1,206,Herbivorous,Hippopotamus,2016,CAM_3,34
Moultrie,0.033333333,2019:01:26,18:19:48,1,178,Herbivorous,Hippopotamus,2016,CAM_3,39
Moultrie,0.008333333,2019:01:26,18:19:52,1,166,Herbivorous,Hippopotamus,2016,CAM_3,30
